"","name","rte","dir","rte_desc","dir_desc","type","stop_seq","stop_name","jurisdic","zipcode","frequent","degree","betweenness","closeness"
"1123",14191,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",1840,"SW Alder & 6th","Portland","97205","True",2,295471.999999994,6.05092458127602e-06
"1124",14192,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",1925,"SW Alder & 2nd","Portland","97204","True",2,295501.999999994,5.83645097089362e-06
"1125",4028,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",2000,"Morrison Bridge","Portland","97214","True",2,295531.999999994,5.63666084211713e-06
"1126",13689,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",2050,"Morrison Bridge/Belmont & Grand","Portland","97214","True",2,295561.999999994,5.45009619419783e-06
"1127",465,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",2100,"SE Belmont & 9th","Portland","97214","True",2,295591.999999994,5.27548587224883e-06
"1128",400,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",2150,"SE Belmont & 11th","Portland","97214","True",2,295621.999999994,5.11171656553987e-06
"1129",402,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",2200,"SE Belmont & 14th","Portland","97214","True",2,295651.999999994,4.95780904502682e-06
"1130",404,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",2250,"SE Belmont & 17th","Portland","97214","True",2,295681.999999994,4.81289856816268e-06
"1131",406,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",2300,"SE Belmont & 20th","Portland","97214","True",2,295711.999999994,4.67621862257304e-06
"1132",408,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",2350,"SE Belmont & 23rd","Portland","97214","True",2,295741.999999994,4.54708736318951e-06
"1133",13043,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",2400,"SE Belmont & 26th Ave","Portland","97214","True",2,295771.999999994,4.42489623618326e-06
"1134",418,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",2450,"SE Belmont & 30th","Portland","97214","True",2,295801.999999994,4.30910038911176e-06
"1135",422,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",2500,"SE Belmont & 34th","Portland","97214","True",2,295831.999999994,4.1992105484169e-06
"1136",425,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",2550,"SE Belmont & 37th","Portland","97214","True",2,295861.999999994,4.0947861088476e-06
"1137",427,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",2600,"SE Belmont & Cesar Chavez Blvd","Portland","97214","True",2,295891.999999994,3.99542922896207e-06
"1138",429,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",2650,"SE Belmont & 42nd","Portland","97215","True",2,295921.999999994,3.9007797658752e-06
"1139",436,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",2700,"SE Belmont & 46th","Portland","97215","True",2,295951.999999994,3.81101918085954e-06
"1140",439,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",2750,"SE Belmont & 49th","Portland","97215","True",2,295981.999999994,3.72939509211606e-06
"1141",442,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",2800,"SE Belmont & 50th","Portland","97215","True",2,296011.999999994,3.66175625153336e-06
"1142",443,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",2850,"SE Belmont & 53rd","Portland","97215","True",2,296041.999999994,3.609925852123e-06
"1143",445,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",2900,"SE Belmont & 55th","Portland","97215","True",2,296071.999999994,3.56172287658986e-06
"1144",448,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",2950,"SE Belmont & 58th","Portland","97215","True",2,296101.999999994,3.51673084700462e-06
"1145",450,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",3000,"SE Belmont & 60th","Portland","97215","True",2,296131.999999994,3.47502154513358e-06
"1146",453,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",3050,"SE Belmont & 62nd","Portland","97215","True",2,296161.999999994,3.43852940974204e-06
"1147",456,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",3100,"SE Belmont & 65th","Portland","97215","True",2,296191.999999994,3.40723628842937e-06
"1148",459,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",3150,"SE Belmont & 67th","Portland","97215","True",2,296221.999999994,3.37979423812678e-06
"1149",7853,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",3200,"SE 69th & Yamhill","Portland","97215","True",2,296251.999999994,3.36106209562222e-06
"1150",6443,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",3250,"SE Yamhill & 71st","Portland","97215","True",2,296281.999999994,3.34890574504781e-06
"1151",6445,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",3300,"SE Yamhill & 73rd","Portland","97215","True",2,296311.999999994,3.35128505025252e-06
"1152",6447,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",3350,"SE Yamhill & 76th","Portland","97215","True",2,296341.999999994,3.378777896035e-06
"1153",7897,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",3400,"SE 76th & Washington","Portland","97215","True",2,296371.999999994,3.43361786580048e-06
"1154",6165,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",3450,"SE Washington & 80th","Portland","97215","True",2,296401.999999994,3.50674171093928e-06
"1155",6166,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",3500,"SE Washington & 82nd","Portland","97216","True",2,296431.999999994,3.58304788385192e-06
"1156",6167,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",3550,"SE Washington & 86th","Portland","97216","True",2,296461.999999994,3.66274874642424e-06
"1157",6168,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",3600,"SE Washington & 88th","Portland","97216","True",2,296491.999999994,3.74607598540529e-06
"1158",6170,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",3650,"SE Washington & 90th","Portland","97216","True",2,296521.999999994,3.83328286177565e-06
"1159",6171,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",3700,"SE Washington & 92nd","Portland","97216","True",2,296551.999999994,3.92464678178964e-06
"1160",6173,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",3750,"SE Washington & 94th","Portland","97216","True",2,296581.999999994,4.02047224466986e-06
"1161",8935,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",3800,"SE Washington & 99th","Portland","97216","True",2,296611.999999994,4.12109423294073e-06
"1162",8912,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",3850,"SE 96th & Mall 205","Portland","97216","True",2,296641.999999994,4.22688212493818e-06
"1163",8913,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",3900,"SE Main & 96th","Portland","97216","True",2,296671.999999994,4.33824422579694e-06
"1164",9218,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",3950,"SE Main & 100th","Portland","97216","True",2,296701.999999994,4.45563303406331e-06
"1165",8914,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",4000,"10000 Block SE Main","Portland","97216","True",2,296731.999999994,4.57955138714611e-06
"1166",11027,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",4050,"SE 106th & Cherry Blossom","Portland","97216","True",2,296761.999999994,4.71055966159339e-06
"1167",8915,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",4100,"10500 Block SE Cherry Blossom","Portland","97216","True",2,296791.999999994,4.84928424564534e-06
"1168",11005,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",4150,"SE 103rd Dr & Washington","Portland","97216","True",2,296821.999999994,4.99642755429868e-06
"1169",10910,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",4200,"SE 103rd Dr & Stark","Portland","97216","True",4,570689,5.15277992476941e-06
"1170",6510,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",4250,"SE 102nd & E Burnside","Portland","97216","True",2,12290,5.00110024205325e-06
"1171",6504,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",4300,"NE 102nd & Davis","Portland","97216","True",2,12320,4.99745129983708e-06
"1172",6516,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",4350,"NE 102nd & Glisan","Portland","97220","True",2,12350,5.14464159854304e-06
"1173",4288,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",4400,"10000 Block NE Pacific St","Portland","97220","True",12,2240351.21508381,5.31033603806449e-06
"1174",8321,15,1,"15-Belmont/NW 23rd","To Gateway Transit Center","BUS",4450,"NE Pacific St & The Oregon Clinic","Portland","97220","True",22,11003817.5473174,5.47372339086217e-06
"1175",12798,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",25,"SW Oak & 1st","Portland","97204","False",3,722772.536312608,5.81439294830423e-06
"1176",13168,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",50,"SW Oak & 6th","Portland","97204","False",3,722802.536312608,6.01978100036721e-06
"1177",9873,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",200,"600 Block NW Naito Parkway","Portland","97209","False",2,990631.006258457,6.0141693830665e-06
"1178",9874,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",250,"900 Block NW Naito Parkway","Portland","97209","False",2,990661.006258457,5.80959629115373e-06
"1179",9875,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",300,"NW Naito Parkway & 9th","Portland","97209","False",2,990691.006258457,5.61911397810793e-06
"1180",9877,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",400,"NW Front & 15th","Portland","97209","False",2,990721.006258456,5.44131810489773e-06
"1181",9878,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",450,"NW Front & 17th","Portland","97209","False",2,990751.006258456,5.27498496629285e-06
"1182",9879,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",500,"NW Front & 21st","Portland","97209","False",2,990781.006258456,5.11904335317816e-06
"1183",9880,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",550,"NW Front & Nicolai","Portland","97210","False",2,990811.006258456,4.9725515156337e-06
"1184",9881,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",600,"3000 Block NW Front","Portland","97210","False",2,990841.006258457,4.83467817964697e-06
"1185",1931,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",650,"3700 Block NW Front","Portland","97210","False",2,990871.006258457,4.70468680899912e-06
"1186",8904,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",700,"3800 Block NW Front","Portland","97210","False",2,990901.006258457,4.58192248303543e-06
"1187",8902,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",750,"4200 Block NW Front","Portland","97210","False",2,990931.006258457,4.46580089673282e-06
"1188",1921,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",800,"4300 Block NW Front","Portland","97210","False",2,990961.006258457,4.35589396011743e-06
"1189",1924,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",850,"4500 Block NW Front","Portland","97210","False",2,990991.006258457,4.25211649098339e-06
"1190",1925,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",900,"4700 Block NW Front","Portland","97210","False",2,991021.006258457,4.15406599980061e-06
"1191",1922,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",950,"4800 Block NW Front","Portland","97210","False",2,991051.006258457,4.06494150549174e-06
"1192",5338,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",1050,"NW St Helens & Doane","Portland","97210","False",2,740252.006258457,3.89170172441303e-06
"1193",5361,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",1100,"NW St Helens & 56th","Portland","97210","False",2,740282.006258457,3.81006084667172e-06
"1194",13293,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",1150,"NW St Helens & Saltzman","Portland","97210","False",2,740312.006258457,3.73316807842639e-06
"1195",5329,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",1200,"6600 Block NW St Helens","Portland","97210","False",2,740342.006258457,3.66063028732287e-06
"1196",5330,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",1250,"6800 Block NW St Helens","Portland","97210","False",2,740372.006258457,3.5929864903708e-06
"1197",5352,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",1300,"NW St Helens & Front","Portland","97210","False",2,740402.006258457,3.52919170922284e-06
"1198",4440,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",1350,"N Philadelphia & Ivanhoe","Portland","97203","False",2,740432.006258457,3.46813993251e-06
"1199",4441,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",1650,"N Philadelphia & Syracuse","Portland","97203","False",4,877758.639588116,3.54156558448228e-06
"1200",599,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",1700,"NW Bridge Ave & Springville","Portland","97231","False",2,182565,3.46667313778986e-06
"1201",597,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",1750,"NW Bridge Ave & Germantown","Portland","97231","False",2,182595,3.39488255403804e-06
"1202",596,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",1800,"NW Bridge Ave & St Helens","Portland","97231","False",2,182625,3.32600503557162e-06
"1203",5350,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",1850,"9400 Block NW St Helens","Portland","97231","False",2,182655,3.25986680184248e-06
"1204",5345,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",1900,"NW St Helens & Hoge","Portland","97231","False",2,182685,3.1963076254311e-06
"1205",5332,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",1950,"NW St Helens & Milepost 8","Portland","97231","False",2,182715,3.13517953605613e-06
"1206",5354,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",2000,"NW St Helens & 105th","Portland","97231","False",2,182745,3.07634567050492e-06
"1207",5356,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",2050,"NW St Helens & 107th","Portland","97231","False",2,182775,3.0196792496701e-06
"1208",5358,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",2100,"NW St Helens & 109th","Portland","97231","False",2,182805,2.96506266659946e-06
"1209",5359,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",2150,"NW St Helens & 111th","Portland","97231","False",2,182835,2.91238667175364e-06
"1210",5341,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",2200,"11400 Block NW St Helens","Portland","97231","False",2,182865,2.86154964359399e-06
"1211",10291,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",2250,"NW St Helens & Marina Way","Portland","97231","False",2,182895,2.81245693425319e-06
"1212",8744,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",2300,"NW St Helens & Harborton Dr","Portland","97231","False",2,182925,2.76502028142376e-06
"1213",11016,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",2350,"NW St Helens & Riverview Drive","Multnomah Co.","97231","False",2,182955,2.71915727877616e-06
"1214",13214,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",2400,"NW St Helens & Larson","Multnomah Co.","97231","False",2,182985,2.67479089822153e-06
"1215",8437,16,0,"16-Front Ave/St Helens Rd","To St Johns and Sauvie Island","BUS",2450,"NW Gillihan Rd & Sauvie Island","Multnomah Co.","97231","False",2,183015,2.6330964424234e-06
"1216",8439,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",100,"NW St Helens & Larson","Multnomah Co.","97231","False",2,183045,2.59910382899976e-06
"1217",8654,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",150,"NW St Helens & Riverview Drive","Multnomah Co.","97231","False",2,183075,2.64097525934377e-06
"1218",8403,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",200,"NW St Helens & Newberry Rd","Multnomah Co.","97231","False",2,183105,2.68421787259628e-06
"1219",8438,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",250,"NW St Helens & Harborton Dr","Multnomah Co.","97231","False",2,183135,2.72890014408593e-06
"1220",11479,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",300,"NW St Helens & Marina Way","Portland","97231","False",2,183165,2.77509518576487e-06
"1221",5342,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",350,"11400 Block NW St Helens","Portland","97231","False",2,183195,2.82288114541225e-06
"1222",11490,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",400,"NW St Helens & 112th","Portland","97231","False",2,183225,2.87234164780496e-06
"1223",5357,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",450,"NW St Helens & 107th","Portland","97231","False",2,183255,2.92356628309477e-06
"1224",5355,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",500,"NW St Helens & 105th","Portland","97231","False",2,183285,2.97665114839201e-06
"1225",5333,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",550,"NW St Helens & Milepost 8","Portland","97231","False",2,183315,3.03169944944338e-06
"1226",5346,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",600,"NW St Helens & Hoge","Portland","97231","False",2,183345,3.08882217033001e-06
"1227",5344,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",650,"NW St Helens & Harbor","Portland","97231","False",2,183375,3.14813882032942e-06
"1228",5336,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",700,"NW St Helens & Bridge","Portland","97231","False",2,183405,3.20977826851721e-06
"1229",598,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",750,"NW Bridge Ave & Germantown","Portland","97231","False",2,183435,3.27387967837406e-06
"1230",600,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",800,"NW Bridge Ave & Springville","Portland","97231","False",2,183465,3.34059355666315e-06
"1231",5353,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",1200,"NW St Helens & Front","Portland","97210","False",2,689122.639588116,3.60534456277987e-06
"1232",5328,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",1250,"6600 Block NW St Helens","Portland","97210","False",2,689152.639588116,3.67221783596203e-06
"1233",13294,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",1300,"NW St Helens & Saltzman","Portland","97210","False",2,689182.639588116,3.74318739893394e-06
"1234",5362,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",1350,"NW St Helens & 56th","Portland","97210","False",2,689212.639588116,3.81918452771964e-06
"1235",5339,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",1400,"NW St Helens & Doane","Portland","97210","False",2,689242.639588116,3.89985180563139e-06
"1236",8875,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",1500,"NW Front & Kittridge","Portland","97210","False",2,722322.536312608,3.92769891831172e-06
"1237",8877,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",1600,"4500 Block NW Front","Portland","97210","False",2,722352.536312608,3.97762980994885e-06
"1238",8878,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",1650,"4300 Block NW Front","Portland","97210","False",2,722382.536312608,4.0608972146306e-06
"1239",8901,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",1700,"4200 Block NW Front","Portland","97210","False",2,722412.536312608,4.15334136312664e-06
"1240",8903,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",1750,"3800 Block NW Front","Portland","97210","False",2,722442.536312608,4.25215265228022e-06
"1241",8879,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",1800,"3600 Block NW Front","Portland","97210","False",2,722472.536312608,4.35659610433176e-06
"1242",12965,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",1850,"2900 Block NW Front","Portland","97210","False",2,722502.536312608,4.46681824069897e-06
"1243",9896,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",1900,"NW Front & Nicolai","Portland","97210","False",2,722532.536312608,4.58322448175189e-06
"1244",9894,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",1950,"NW Front & 21st","Portland","97209","False",2,722562.536312608,4.70628100262611e-06
"1245",9893,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",2000,"NW Front & 17th","Portland","97209","False",2,722592.536312608,4.83659561707705e-06
"1246",9892,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",2033,"NW Front & 15th","Portland","97209","False",2,722622.536312608,4.97482737349014e-06
"1247",9890,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",2100,"NW Naito Parkway & 9th","Portland","97209","False",2,722652.536312608,5.12171761922078e-06
"1248",9889,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",2150,"900 Block NW Naito Parkway","Portland","97209","False",2,722682.536312608,5.27810326081219e-06
"1249",9888,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",2200,"600 Block NW Naito Parkway","Portland","97209","False",2,722712.536312608,5.44493267340749e-06
"1250",13176,16,1,"16-Front Ave/St Helens Rd","To Portland","BUS",2250,"NW Naito Parkway & Couch","Portland","97209","False",2,722742.536312608,5.62328489810608e-06
"1251",1285,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",135,"NE Dekum & 27th","Portland","97211","False",3,199029.988819586,3.27677617652649e-06
"1252",7245,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",200,"NE 27th & Highland","Portland","97211","False",2,148315,3.32446808510638e-06
"1253",7247,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",250,"NE 27th & Holman","Portland","97211","False",2,148345,3.37614282434604e-06
"1254",7236,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",300,"NE 27th & Ainsworth","Portland","97211","False",2,148375,3.43187387177146e-06
"1255",7249,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",350,"NE 27th & Jarrett","Portland","97211","False",2,148405,3.49186395698024e-06
"1256",7251,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",400,"NE 27th & Killingsworth","Portland","97211","False",2,148435,3.55565669423486e-06
"1257",7261,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",450,"NE 27th & Sumner","Portland","97211","False",2,148465,3.62293900057605e-06
"1258",7237,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",500,"NE 27th & Alberta","Portland","97211","False",2,148495,3.69446753486654e-06
"1259",7266,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",550,"NE 27th & Wygant","Portland","97211","False",2,148525,3.77032677422152e-06
"1260",7257,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",600,"NE 27th & Prescott","Portland","97211","False",2,148555,3.85031514829489e-06
"1261",5253,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",650,"NE Skidmore & 29th","Portland","97211","False",2,148585,3.93671339545467e-06
"1262",7310,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",700,"NE 29th & Bryce","Portland","97212","False",2,148615,4.02850570637833e-06
"1263",7307,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",750,"NE 29th & Alameda","Portland","97212","False",2,148645,4.12529341149389e-06
"1264",4812,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",800,"NE Regents & Ridgewood Dr","Portland","97212","False",2,148675,4.2279007627133e-06
"1265",7191,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",850,"NE 24th & Fremont","Portland","97212","False",2,148705,4.33640061403433e-06
"1266",7196,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",900,"NE 24th & Klickitat","Portland","97212","False",2,148735,4.45176512487201e-06
"1267",7202,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",950,"NE 24th & Siskiyou","Portland","97212","False",2,148765,4.5737703418436e-06
"1268",7198,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",1000,"NE 24th & Knott","Portland","97212","False",2,148795,4.70304945726809e-06
"1269",7205,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",1050,"NE 24th & Thompson","Portland","97212","False",2,148825,4.84013048991801e-06
"1270",7193,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",1100,"NE 24th & Hancock","Portland","97212","False",2,148855,4.98603909054647e-06
"1271",635,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",1150,"NE Broadway & 24th","Portland","97232","False",6,1379585.09488465,5.14136174107074e-06
"1272",634,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",1200,"NE Broadway & 21st","Portland","97232","False",4,1266109.09432164,5.2903055151435e-06
"1273",631,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",1250,"NE Broadway & 16th","Portland","97232","False",4,1266139.09432164,5.45494217761292e-06
"1274",629,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",1300,"NE Broadway & 12th","Portland","97232","False",4,1266169.09432164,5.63078915510009e-06
"1275",656,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",1350,"NE Broadway & 9th","Portland","97232","False",2,36585,5.44321367335275e-06
"1276",655,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",1400,"NE Broadway & 7th","Portland","97232","False",2,36615,5.44861142137926e-06
"1277",622,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",1450,"NE Broadway & M L King","Portland","97232","False",2,36645,5.49701237377485e-06
"1278",633,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",1500,"NE Broadway & 2nd","Portland","97232","False",2,36675,5.58020144527217e-06
"1279",627,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",1550,"N Broadway & Vancouver","Portland","97227","False",2,36705,5.67317947670592e-06
"1280",12374,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",1600,"N Broadway & Benton","Portland","97227","False",2,36735,5.86448351493684e-06
"1281",14166,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",1650,"NW Irving & 6th","Portland","97209","False",2,36765,6.06980273141123e-06
"1282",13704,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",2250,"SE 17th & Rhine","Portland","97202","True",4,4154792.78171791,5.70955494019241e-06
"1283",6850,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",2300,"SE 17th & Center","Portland","97202","True",2,0,5.56158060120686e-06
"1284",6877,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",2350,"SE 17th & Mall","Portland","97202","True",4,4154852.78171791,5.60965758650092e-06
"1285",2712,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",2400,"SE Holgate & 26th","Portland","97202","True",2,289789.933659171,5.42596541489645e-06
"1286",2714,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",2450,"SE Holgate & 28th","Portland","97202","True",2,289819.933659171,5.25419810428532e-06
"1287",2718,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",2500,"SE Holgate & 32nd","Portland","97202","True",2,289849.933659171,5.09330942873441e-06
"1288",2720,17,0,"17-Holgate/Broadway","To Holgate & 122nd","BUS",2550,"SE Holgate & 34th","Portland","97202","True",2,289879.933659171,4.94224981095894e-06
