rte,dir,rte_desc,dir_desc,stop_id,stop_name
44,1,44-Capitol Hwy/Mocks Crest,To St Johns,9431,N Lombard & Catlin
44,1,44-Capitol Hwy/Mocks Crest,To St Johns,9576,N Lombard & Reno
44,1,44-Capitol Hwy/Mocks Crest,To St Johns,9432,N Lombard & Weyerhauser
44,1,44-Capitol Hwy/Mocks Crest,To St Johns,10095,Pier Park
45,0,45-Garden Home,To Tigard Transit Center,12792,SW Columbia & 16th
45,0,45-Garden Home,To Tigard Transit Center,1111,SW Columbia & 12th
45,0,45-Garden Home,To Tigard Transit Center,1108,SW Columbia & Park Ave
45,0,45-Garden Home,To Tigard Transit Center,12794,SW Columbia between 5th & 4th
45,0,45-Garden Home,To Tigard Transit Center,12795,SW Columbia & 1st
45,0,45-Garden Home,To Tigard Transit Center,1927,SW Naito Parkway & Harrison
45,0,45-Garden Home,To Tigard Transit Center,8770,SW Naito Parkway & Sheridan
45,0,45-Garden Home,To Tigard Transit Center,173,SW Barbur & Hamilton
45,0,45-Garden Home,To Tigard Transit Center,155,4900 Block SW Barbur
45,0,45-Garden Home,To Tigard Transit Center,957,SW Capitol & Terwilliger
45,0,45-Garden Home,To Tigard Transit Center,955,SW Capitol & Sunset
45,0,45-Garden Home,To Tigard Transit Center,964,SW Capitol & Nebraska
45,0,45-Garden Home,To Tigard Transit Center,943,SW Capitol & Idaho
45,0,45-Garden Home,To Tigard Transit Center,966,SW Capitol & 26th
45,0,45-Garden Home,To Tigard Transit Center,6035,SW Vermont & 30th
45,0,45-Garden Home,To Tigard Transit Center,6037,SW Vermont & 32nd
45,0,45-Garden Home,To Tigard Transit Center,13768,SW Vermont & 34th
45,0,45-Garden Home,To Tigard Transit Center,7414,SW 35th & California
45,0,45-Garden Home,To Tigard Transit Center,7429,SW 35th & Texas
45,0,45-Garden Home,To Tigard Transit Center,7425,SW 35th & Nevada
45,0,45-Garden Home,To Tigard Transit Center,7412,SW 35th & Caldew
45,0,45-Garden Home,To Tigard Transit Center,7422,SW 35th & Logan
45,0,45-Garden Home,To Tigard Transit Center,5878,SW Troy & 35th
45,0,45-Garden Home,To Tigard Transit Center,8227,SW Troy & 37th
45,0,45-Garden Home,To Tigard Transit Center,13647,SW 40th & Troy
45,0,45-Garden Home,To Tigard Transit Center,8911,SW 40th & Garden Home
45,0,45-Garden Home,To Tigard Transit Center,1955,SW Garden Home & 42nd
45,0,45-Garden Home,To Tigard Transit Center,1957,SW Garden Home & 45th
45,0,45-Garden Home,To Tigard Transit Center,1960,SW Garden Home & 47th
45,0,45-Garden Home,To Tigard Transit Center,9525,SW Garden Home & Orchard Lane
45,0,45-Garden Home,To Tigard Transit Center,1961,SW Garden Home & 50th
45,0,45-Garden Home,To Tigard Transit Center,1963,SW Garden Home & 52nd
45,0,45-Garden Home,To Tigard Transit Center,1965,SW Garden Home & 54th
45,0,45-Garden Home,To Tigard Transit Center,1967,SW Garden Home & 56th
45,0,45-Garden Home,To Tigard Transit Center,1969,SW Garden Home & 57th
45,0,45-Garden Home,To Tigard Transit Center,1971,SW Garden Home & 61st
45,0,45-Garden Home,To Tigard Transit Center,1973,SW Garden Home & 62nd Pl
45,0,45-Garden Home,To Tigard Transit Center,1975,SW Garden Home & 64th
45,0,45-Garden Home,To Tigard Transit Center,1977,SW Garden Home & 66th
45,0,45-Garden Home,To Tigard Transit Center,1979,SW Garden Home & 67th
45,0,45-Garden Home,To Tigard Transit Center,1951,SW Garden Home & Multnomah
45,0,45-Garden Home,To Tigard Transit Center,1982,SW Garden Home & 71st
45,0,45-Garden Home,To Tigard Transit Center,4207,SW Oleson & Garden Home
45,0,45-Garden Home,To Tigard Transit Center,4210,SW Oleson & Obrien
45,0,45-Garden Home,To Tigard Transit Center,4217,SW Oleson & Skyhar Dr
45,0,45-Garden Home,To Tigard Transit Center,4205,SW Oleson & Alden
45,0,45-Garden Home,To Tigard Transit Center,4215,SW Oleson & Rustling Leaves Pl
45,0,45-Garden Home,To Tigard Transit Center,4218,SW Oleson & 89th
45,0,45-Garden Home,To Tigard Transit Center,4220,SW Oleson & 91st
45,0,45-Garden Home,To Tigard Transit Center,4209,SW Oleson & Hall
45,0,45-Garden Home,To Tigard Transit Center,13582,SW Blum & Palmblad
45,0,45-Garden Home,To Tigard Transit Center,9652,Washington Square Transit Center
45,0,45-Garden Home,To Tigard Transit Center,6126,9000 Block SW Washington Square Rd
45,0,45-Garden Home,To Tigard Transit Center,9169,SW Scholls Ferry & Progress Park & Ride
45,0,45-Garden Home,To Tigard Transit Center,5164,SW Scholls Ferry & Cascade
45,0,45-Garden Home,To Tigard Transit Center,5189,SW Scholls Ferry & Nimbus
45,0,45-Garden Home,To Tigard Transit Center,9038,SW Scholls Ferry & Springwood
45,0,45-Garden Home,To Tigard Transit Center,5166,SW Scholls Ferry & Conestoga
45,0,45-Garden Home,To Tigard Transit Center,6606,SW 121st & Scholls Ferry
45,0,45-Garden Home,To Tigard Transit Center,10698,10900 Block SW 121st
45,0,45-Garden Home,To Tigard Transit Center,6603,SW 121st & North Dakota
45,0,45-Garden Home,To Tigard Transit Center,6608,SW 121st & Summer
45,0,45-Garden Home,To Tigard Transit Center,6602,SW 121st & Merestone
45,0,45-Garden Home,To Tigard Transit Center,6598,SW 121st & Katherine
45,0,45-Garden Home,To Tigard Transit Center,10913,SW Walnut & 121st
45,0,45-Garden Home,To Tigard Transit Center,6111,SW Walnut & 116th
45,0,45-Garden Home,To Tigard Transit Center,6109,SW Walnut & 112th
45,0,45-Garden Home,To Tigard Transit Center,14000,10800 SW Walnut
45,0,45-Garden Home,To Tigard Transit Center,6107,SW Walnut & Watkins
45,0,45-Garden Home,To Tigard Transit Center,6104,SW Walnut & Grant
45,0,45-Garden Home,To Tigard Transit Center,3654,SW Main & Burnham
45,0,45-Garden Home,To Tigard Transit Center,8210,Tigard Transit Center
45,1,45-Garden Home,To Portland City Center,8210,Tigard Transit Center
45,1,45-Garden Home,To Portland City Center,3653,SW Main & Burnham
45,1,45-Garden Home,To Portland City Center,4318,SW Pacific Hwy & Walnut
45,1,45-Garden Home,To Portland City Center,13034,SW Walnut & Grant
45,1,45-Garden Home,To Portland City Center,6103,SW Walnut & Brookside
45,1,45-Garden Home,To Portland City Center,6105,SW Walnut & Tiedeman
45,1,45-Garden Home,To Portland City Center,6108,SW Walnut & 112th
45,1,45-Garden Home,To Portland City Center,11973,SW Walnut & 114th
45,1,45-Garden Home,To Portland City Center,6112,SW Walnut & 121st
45,1,45-Garden Home,To Portland City Center,6599,SW 121st & Lynn
45,1,45-Garden Home,To Portland City Center,6601,SW 121st & Merestone
45,1,45-Garden Home,To Portland City Center,6597,SW 121st & North Dakota
45,1,45-Garden Home,To Portland City Center,6607,SW 121st & Springwood
45,1,45-Garden Home,To Portland City Center,8617,SW Scholls Ferry & 121st
45,1,45-Garden Home,To Portland City Center,5165,SW Scholls Ferry & Conestoga
45,1,45-Garden Home,To Portland City Center,5197,SW Scholls Ferry & Springwood
45,1,45-Garden Home,To Portland City Center,5190,SW Scholls Ferry & Nimbus
45,1,45-Garden Home,To Portland City Center,6133,9000 Block SW Washington Square Rd
45,1,45-Garden Home,To Portland City Center,9650,Washington Square Transit Center
45,1,45-Garden Home,To Portland City Center,9221,SW Palmblad & Hall Blvd
45,1,45-Garden Home,To Portland City Center,4208,SW Oleson & Hall
45,1,45-Garden Home,To Portland City Center,4219,SW Oleson & 91st
45,1,45-Garden Home,To Portland City Center,9570,8800 Block SW Oleson
45,1,45-Garden Home,To Portland City Center,4214,SW Oleson & Rustling Leaves Pl
45,1,45-Garden Home,To Portland City Center,4216,SW Oleson & 80th
45,1,45-Garden Home,To Portland City Center,12963,SW Oleson & Skyhar Dr
45,1,45-Garden Home,To Portland City Center,12964,SW Oleson & Obrien
45,1,45-Garden Home,To Portland City Center,4206,SW Oleson & Garden Home
45,1,45-Garden Home,To Portland City Center,1983,SW Garden Home & 71st
45,1,45-Garden Home,To Portland City Center,1981,SW Garden Home & 69th/Multnomah
45,1,45-Garden Home,To Portland City Center,1980,SW Garden Home & 67th
45,1,45-Garden Home,To Portland City Center,1978,SW Garden Home & 66th
45,1,45-Garden Home,To Portland City Center,1976,SW Garden Home & 64th
45,1,45-Garden Home,To Portland City Center,1974,SW Garden Home & 62nd Pl
45,1,45-Garden Home,To Portland City Center,1972,SW Garden Home & 61st
45,1,45-Garden Home,To Portland City Center,1970,SW Garden Home & 57th
45,1,45-Garden Home,To Portland City Center,1968,SW Garden Home & 56th
45,1,45-Garden Home,To Portland City Center,1966,SW Garden Home & 54th
45,1,45-Garden Home,To Portland City Center,1962,SW Garden Home & 50th
45,1,45-Garden Home,To Portland City Center,1959,SW Garden Home & 47th
45,1,45-Garden Home,To Portland City Center,1958,SW Garden Home & 45th
45,1,45-Garden Home,To Portland City Center,1956,SW Garden Home & 42nd
45,1,45-Garden Home,To Portland City Center,1954,SW Garden Home & 40th
45,1,45-Garden Home,To Portland City Center,8888,SW Garden Home & Capitol Hwy
45,1,45-Garden Home,To Portland City Center,972,SW Capitol & 35th
45,1,45-Garden Home,To Portland City Center,7417,SW 35th & Canby
45,1,45-Garden Home,To Portland City Center,7423,SW 35th & Logan
45,1,45-Garden Home,To Portland City Center,7413,SW 35th & Caldew
45,1,45-Garden Home,To Portland City Center,7426,SW 35th & Nevada
45,1,45-Garden Home,To Portland City Center,7430,SW 35th & Texas
45,1,45-Garden Home,To Portland City Center,7415,SW 35th & California
45,1,45-Garden Home,To Portland City Center,13769,SW Vermont & 34th
45,1,45-Garden Home,To Portland City Center,6036,SW Vermont & 30th
45,1,45-Garden Home,To Portland City Center,6023,SW Capitol & Vermont
45,1,45-Garden Home,To Portland City Center,965,SW Capitol & 26th
45,1,45-Garden Home,To Portland City Center,942,SW Capitol & Idaho
45,1,45-Garden Home,To Portland City Center,963,SW Capitol & Nebraska
45,1,45-Garden Home,To Portland City Center,925,SW Capitol & Bertha Ct
45,1,45-Garden Home,To Portland City Center,929,SW Capitol & Sunset
45,1,45-Garden Home,To Portland City Center,956,SW Capitol & Terwilliger
45,1,45-Garden Home,To Portland City Center,156,4900 Block SW Barbur
45,1,45-Garden Home,To Portland City Center,172,S Barbur & SW Hamilton
45,1,45-Garden Home,To Portland City Center,1930,SW Naito Parkway & Hooker
45,1,45-Garden Home,To Portland City Center,1926,SW Naito Pkwy & S Harrison
45,1,45-Garden Home,To Portland City Center,12789,SW Jefferson & 1st
45,1,45-Garden Home,To Portland City Center,3039,SW Jefferson & Broadway
45,1,45-Garden Home,To Portland City Center,3049,SW Jefferson & 10th
45,1,45-Garden Home,To Portland City Center,3051,SW Jefferson & 13th
45,1,45-Garden Home,To Portland City Center,14408,SW Jefferson & 17th
45,1,45-Garden Home,To Portland City Center,12792,SW Columbia & 16th
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,8181,Hillsboro Transit Center
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9931,300 Block E Main
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9933,E Main & N 1st
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9935,N 1st & NE Edison
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9936,N 1st & NE Grant
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9937,N 1st & NE Tiffany
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,10169,NW Glencoe & Cody Ct
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9939,NW Glencoe & NE Cory
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9938,2800 Block NW Glencoe
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9940,NW Glencoe & NE Lenox
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9941,NW Glencoe & NE Milne
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9942,NE Evergreen & NW Glencoe
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9943,NE Evergreen & 3rd
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9944,NE Evergreen & Sunburst
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,10482,NE Evergreen & Evergreen Middle School
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9945,NE Evergreen & Jackson School Rd
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9946,NE Evergreen & Jackson Road Loop
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9947,NE Evergreen & 13th
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,10277,NE 15th & Edgefield
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,10279,NE 15th & Prahl Pkwy
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9948,NE 15th & Jones Farm Pkwy
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9949,NE Griffin Oaks & 15th
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9950,1800 Block NE Griffin Oaks
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9951,2200 Block NE Griffin Oaks
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,10278,NE 15th & Edgefield
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9952,NE 25th & Kathryn
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9607,NE 25th & Sunrise Lane
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,10289,1200 Block NE 25th
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,10026,NE Cornell & 25th
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,8558,NE Cornell & 34th
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9953,Hillsboro Airport/Fairgrounds Park & Ride
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,9962,NE 34th & Cornell
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,12884,NE Brookwood & Airport Rd
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,12875,"2800 Blk NE Brookwood Pkwy, Library"
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,10061,NE Dawson Creek & Brookwood
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,10005,3100 Block NE Dawson Creek
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,10004,NE Evergreen & Brookwood
46,0,46-North Hillsboro,To Hillsboro Brookwood Library,10063,NE Shute Rd & Dawson Creek Dr
46,1,46-North Hillsboro,To Hillsboro Transit Center,10063,NE Shute Rd & Dawson Creek Dr
46,1,46-North Hillsboro,To Hillsboro Transit Center,10001,5400 Block NE Dawson Creek
46,1,46-North Hillsboro,To Hillsboro Transit Center,13115,NE Brookwood Pkwy & 49th Pl
46,1,46-North Hillsboro,To Hillsboro Transit Center,13025,"2800 Blk NE Brookwood Pkwy, Library"
46,1,46-North Hillsboro,To Hillsboro Transit Center,9953,Hillsboro Airport/Fairgrounds Park & Ride
46,1,46-North Hillsboro,To Hillsboro Transit Center,9962,NE 34th & Cornell
46,1,46-North Hillsboro,To Hillsboro Transit Center,8546,NE Cornell & 34th
46,1,46-North Hillsboro,To Hillsboro Transit Center,8557,NE 25th & Cornell
46,1,46-North Hillsboro,To Hillsboro Transit Center,10288,1300 Block NE 25th
46,1,46-North Hillsboro,To Hillsboro Transit Center,9606,NE 25th & Sunrise Lane
46,1,46-North Hillsboro,To Hillsboro Transit Center,9963,NE 25th & Kathryn
46,1,46-North Hillsboro,To Hillsboro Transit Center,10198,2200 Block NE Griffin Oaks
46,1,46-North Hillsboro,To Hillsboro Transit Center,9966,1800 Block NE Griffin Oaks
46,1,46-North Hillsboro,To Hillsboro Transit Center,9965,NE Griffin Oaks & 15th
46,1,46-North Hillsboro,To Hillsboro Transit Center,9967,NE 15th & Jones Farm Pkwy
46,1,46-North Hillsboro,To Hillsboro Transit Center,10280,NE 15th & Prahl Pkwy
46,1,46-North Hillsboro,To Hillsboro Transit Center,10278,NE 15th & Edgefield
46,1,46-North Hillsboro,To Hillsboro Transit Center,9920,NE Evergreen & 13th
46,1,46-North Hillsboro,To Hillsboro Transit Center,9921,NE Evergreen & NW Jackson School Rd N
46,1,46-North Hillsboro,To Hillsboro Transit Center,9987,NE Evergreen & Jackson School Rd S
46,1,46-North Hillsboro,To Hillsboro Transit Center,13528,NE Evergreen & Evergreen Middle School
46,1,46-North Hillsboro,To Hillsboro Transit Center,9988,NE Evergreen & Sunburst
46,1,46-North Hillsboro,To Hillsboro Transit Center,9989,NE Evergreen & 3rd
46,1,46-North Hillsboro,To Hillsboro Transit Center,9990,30900 Block NE Evergreen
46,1,46-North Hillsboro,To Hillsboro Transit Center,9994,NW Glencoe & Milne
46,1,46-North Hillsboro,To Hillsboro Transit Center,9993,3100 Block NW Glencoe
46,1,46-North Hillsboro,To Hillsboro Transit Center,9991,2800 Block NW Glencoe
46,1,46-North Hillsboro,To Hillsboro Transit Center,9992,NW Glencoe & Cory
46,1,46-North Hillsboro,To Hillsboro Transit Center,11024,NW Glencoe & Cody Ct
46,1,46-North Hillsboro,To Hillsboro Transit Center,9996,N 1st & NW Tiffany
46,1,46-North Hillsboro,To Hillsboro Transit Center,9995,N 1st & NW Garibaldi
46,1,46-North Hillsboro,To Hillsboro Transit Center,9997,300 Block N 1st
46,1,46-North Hillsboro,To Hillsboro Transit Center,9998,NE Lincoln & 2nd
46,1,46-North Hillsboro,To Hillsboro Transit Center,10000,NE 3rd & E Main
46,1,46-North Hillsboro,To Hillsboro Transit Center,8181,Hillsboro Transit Center
47,0,47-Main/Baseline,To Hillsboro Transit Center,9871,Willow Creek Transit Center
47,0,47-Main/Baseline,To Hillsboro Transit Center,7007,SW 185th & Salix Terrace
47,0,47-Main/Baseline,To Hillsboro Transit Center,6972,NW 185th & Heritage Pkwy
47,0,47-Main/Baseline,To Hillsboro Transit Center,6990,NW 185th & NE Holly St
47,0,47-Main/Baseline,To Hillsboro Transit Center,7020,700 Block NW 185th
47,0,47-Main/Baseline,To Hillsboro Transit Center,9864,NE Walker & 185th
47,0,47-Main/Baseline,To Hillsboro Transit Center,14591,NE Walker & Stucki
47,0,47-Main/Baseline,To Hillsboro Transit Center,14592,NE Stucki & Cornell
47,0,47-Main/Baseline,To Hillsboro Transit Center,10150,NE Evergreen Pkwy & Stucki
47,0,47-Main/Baseline,To Hillsboro Transit Center,10457,NE Evergreen Pkwy & Venetian Dr
47,0,47-Main/Baseline,To Hillsboro Transit Center,8540,NE Evergreen Pkwy & John Olsen
47,0,47-Main/Baseline,To Hillsboro Transit Center,8646,20500 Block NE Evergreen Pkwy
47,0,47-Main/Baseline,To Hillsboro Transit Center,8541,NE Evergreen Pkwy & Aloclek Ct
47,0,47-Main/Baseline,To Hillsboro Transit Center,9601,NE Evergreen Pkwy & 79th
47,0,47-Main/Baseline,To Hillsboro Transit Center,1158,NE Evergreen Pkwy & Cornelius Pass Rd
47,0,47-Main/Baseline,To Hillsboro Transit Center,8648,NE Evergreen Pkwy & NW Atkeson Ln
47,0,47-Main/Baseline,To Hillsboro Transit Center,10940,NE Evergreen Pkwy & Imbrie Dr
47,0,47-Main/Baseline,To Hillsboro Transit Center,9790,NE Century & Evergreen Pkwy
47,0,47-Main/Baseline,To Hillsboro Transit Center,14593,Intel Ronler Acres & Ra1 Main Lobby
47,0,47-Main/Baseline,To Hillsboro Transit Center,9604,2500 Block NE Century
47,0,47-Main/Baseline,To Hillsboro Transit Center,13164,NE Century & Intel South Drwy
47,0,47-Main/Baseline,To Hillsboro Transit Center,14594,NE Butler & Century
47,0,47-Main/Baseline,To Hillsboro Transit Center,14595,Intel Ronler Acres RA3 Main Lobby/The Moore Ctr
47,0,47-Main/Baseline,To Hillsboro Transit Center,9851,NE Century & Rosebay Dr
47,0,47-Main/Baseline,To Hillsboro Transit Center,13529,NE Century & Brighton St
47,0,47-Main/Baseline,To Hillsboro Transit Center,10041,NE Century & Carillion
47,0,47-Main/Baseline,To Hillsboro Transit Center,9923,NE Orenco Station Loop & MAX Station
47,0,47-Main/Baseline,To Hillsboro Transit Center,10042,NE Century & Orenco Max Stn
47,0,47-Main/Baseline,To Hillsboro Transit Center,10043,NE Century & Dogwood
47,0,47-Main/Baseline,To Hillsboro Transit Center,10153,NE Century & Oelrich
47,0,47-Main/Baseline,To Hillsboro Transit Center,10044,NE Century & Orenco Ridge
47,0,47-Main/Baseline,To Hillsboro Transit Center,11771,E Main & NE 63rd
47,0,47-Main/Baseline,To Hillsboro Transit Center,10045,E Main & SE 58th Ct
47,0,47-Main/Baseline,To Hillsboro Transit Center,10046,E Main & NE 53rd
47,0,47-Main/Baseline,To Hillsboro Transit Center,10047,E Main & NE 49th
47,0,47-Main/Baseline,To Hillsboro Transit Center,260,E Main & NE Brookwood
47,0,47-Main/Baseline,To Hillsboro Transit Center,305,E Main & NE 40th
47,0,47-Main/Baseline,To Hillsboro Transit Center,301,E Main & NE 37th
47,0,47-Main/Baseline,To Hillsboro Transit Center,288,E Main & NE 32nd
47,0,47-Main/Baseline,To Hillsboro Transit Center,3718,E Main & SE 26th
47,0,47-Main/Baseline,To Hillsboro Transit Center,3716,E Main & SE 24th
47,0,47-Main/Baseline,To Hillsboro Transit Center,3711,E Main & SE 18th
47,0,47-Main/Baseline,To Hillsboro Transit Center,3687,E Main & NE 12th
47,0,47-Main/Baseline,To Hillsboro Transit Center,13255,SE 10th & Washington
47,0,47-Main/Baseline,To Hillsboro Transit Center,310,SE Baseline St & 9th
47,0,47-Main/Baseline,To Hillsboro Transit Center,308,SE Baseline St & 7th
47,0,47-Main/Baseline,To Hillsboro Transit Center,307,SE Baseline St & 5th
47,0,47-Main/Baseline,To Hillsboro Transit Center,280,SE Baseline St & 2nd
47,0,47-Main/Baseline,To Hillsboro Transit Center,9955,Hillsboro Transit Center
47,1,47-Main/Baseline,To Willow Creek Transit Center,9955,Hillsboro Transit Center
47,1,47-Main/Baseline,To Willow Creek Transit Center,4123,SE Oak & 7th
47,1,47-Main/Baseline,To Willow Creek Transit Center,6502,SE 10th & Baseline
47,1,47-Main/Baseline,To Willow Creek Transit Center,8552,SE 10th & E Main
47,1,47-Main/Baseline,To Willow Creek Transit Center,3688,E Main & SE 12th
47,1,47-Main/Baseline,To Willow Creek Transit Center,3712,E Main & SE 18th
47,1,47-Main/Baseline,To Willow Creek Transit Center,3717,E Main & SE 24th
47,1,47-Main/Baseline,To Willow Creek Transit Center,3719,E Main & SE 28th
47,1,47-Main/Baseline,To Willow Creek Transit Center,13548,E Main & SE 33rd
47,1,47-Main/Baseline,To Willow Creek Transit Center,302,E Main & SE 37th
47,1,47-Main/Baseline,To Willow Creek Transit Center,306,E Main & NE 40th
47,1,47-Main/Baseline,To Willow Creek Transit Center,261,E Main & SE Brookwood
47,1,47-Main/Baseline,To Willow Creek Transit Center,10051,E Main & NE 49th
47,1,47-Main/Baseline,To Willow Creek Transit Center,10050,E Main & NE 53rd
47,1,47-Main/Baseline,To Willow Creek Transit Center,10049,E Main & SE 58th Ct
47,1,47-Main/Baseline,To Willow Creek Transit Center,11770,E Main & NE 63rd
47,1,47-Main/Baseline,To Willow Creek Transit Center,10054,NE Century & Deer Run
47,1,47-Main/Baseline,To Willow Creek Transit Center,10154,NE Century & Oelrich
47,1,47-Main/Baseline,To Willow Creek Transit Center,10053,NE Century & Dogwood
47,1,47-Main/Baseline,To Willow Creek Transit Center,10033,NE Century & Alder/Orenco Stn
47,1,47-Main/Baseline,To Willow Creek Transit Center,9923,NE Orenco Station Loop & MAX Station
47,1,47-Main/Baseline,To Willow Creek Transit Center,10052,NE Century & Campus Way
47,1,47-Main/Baseline,To Willow Creek Transit Center,8643,NE Century & Cornell
47,1,47-Main/Baseline,To Willow Creek Transit Center,10155,NE Century & Walbridge
47,1,47-Main/Baseline,To Willow Creek Transit Center,14594,NE Butler & Century
47,1,47-Main/Baseline,To Willow Creek Transit Center,14595,Intel Ronler Acres RA3 Main Lobby/The Moore Ctr
47,1,47-Main/Baseline,To Willow Creek Transit Center,13163,NE Century & Intel South Drwy
47,1,47-Main/Baseline,To Willow Creek Transit Center,14593,Intel Ronler Acres & Ra1 Main Lobby
47,1,47-Main/Baseline,To Willow Creek Transit Center,9791,NE Century & Evergreen Pkwy
47,1,47-Main/Baseline,To Willow Creek Transit Center,10941,NE Evergreen Pkwy & Imbrie Dr
47,1,47-Main/Baseline,To Willow Creek Transit Center,8539,NE Evergreen Pkwy & NW Atkeson Ln
47,1,47-Main/Baseline,To Willow Creek Transit Center,8505,NE Evergreen Pkwy & Cornelius Pass Rd
47,1,47-Main/Baseline,To Willow Creek Transit Center,9602,NE Evergreen Pkwy & 79th
47,1,47-Main/Baseline,To Willow Creek Transit Center,8562,NE Evergreen Pkwy & Aloclek Dr
47,1,47-Main/Baseline,To Willow Creek Transit Center,8647,20500 Block NE Evergreen Pkwy
47,1,47-Main/Baseline,To Willow Creek Transit Center,8563,NE Evergreen Pkwy & John Olsen
47,1,47-Main/Baseline,To Willow Creek Transit Center,10458,NE Evergreen Pkwy & Venetian Dr
47,1,47-Main/Baseline,To Willow Creek Transit Center,8408,NE Evergreen Pkwy & Amberglen Pkwy
47,1,47-Main/Baseline,To Willow Creek Transit Center,14596,NE Stucki & Cornell
47,1,47-Main/Baseline,To Willow Creek Transit Center,14597,NE Walker & Stucki
47,1,47-Main/Baseline,To Willow Creek Transit Center,7025,NW 185th & NE Walker
47,1,47-Main/Baseline,To Willow Creek Transit Center,7021,700 Block NW 185th
47,1,47-Main/Baseline,To Willow Creek Transit Center,6991,NW 185th & NE Holly St
47,1,47-Main/Baseline,To Willow Creek Transit Center,6975,NW 185th & NE Heritage Pkwy
47,1,47-Main/Baseline,To Willow Creek Transit Center,7006,SW 185th & SE Edgeway Dr
47,1,47-Main/Baseline,To Willow Creek Transit Center,9871,Willow Creek Transit Center
48,0,48-Cornell,To Hillsboro Transit Center,9971,Sunset Transit Center
48,0,48-Cornell,To Hillsboro Transit Center,9970,Sunset Transit Center
48,0,48-Cornell,To Hillsboro Transit Center,9628,SW Barnes & Cedar Hills Blvd
48,0,48-Cornell,To Hillsboro Transit Center,9808,SW Barnes & Cedar Hills Blvd
48,0,48-Cornell,To Hillsboro Transit Center,11012,SW Barnes & 116th
48,0,48-Cornell,To Hillsboro Transit Center,9531,SW Barnes & NW 118th
48,0,48-Cornell,To Hillsboro Transit Center,234,12400 Block NW Barnes
48,0,48-Cornell,To Hillsboro Transit Center,228,NW Barnes & Saltzman
48,0,48-Cornell,To Hillsboro Transit Center,1182,NW Cornell & Saltzman
48,0,48-Cornell,To Hillsboro Transit Center,1162,12900 Block NW Cornell
48,0,48-Cornell,To Hillsboro Transit Center,1172,NW Cornell & Dale
48,0,48-Cornell,To Hillsboro Transit Center,1174,NW Cornell & Murray
48,0,48-Cornell,To Hillsboro Transit Center,1187,NW Cornell & Trail Ave
48,0,48-Cornell,To Hillsboro Transit Center,1165,13900 Block NW Cornell
48,0,48-Cornell,To Hillsboro Transit Center,1167,14100 Block NW Cornell
48,0,48-Cornell,To Hillsboro Transit Center,1184,NW Cornell & Science Park Dr
48,0,48-Cornell,To Hillsboro Transit Center,1190,14600 Block NW Cornell
48,0,48-Cornell,To Hillsboro Transit Center,9245,NW Cornell & 153rd
48,0,48-Cornell,To Hillsboro Transit Center,9793,NW Cornell & 158th
48,0,48-Cornell,To Hillsboro Transit Center,9050,NW Cornell & Bethany
48,0,48-Cornell,To Hillsboro Transit Center,9052,NW Cornell & 167th Pl
48,0,48-Cornell,To Hillsboro Transit Center,10313,NW Cornell & 169th Pl
48,0,48-Cornell,To Hillsboro Transit Center,9053,NW Cornell & 173rd Pl
48,0,48-Cornell,To Hillsboro Transit Center,9212,NW Cornell & Bronson Creek Park
48,0,48-Cornell,To Hillsboro Transit Center,9051,NW Cornell & NE Evergreen Pkwy
